"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","ESTRATO","LLAVE_PANEL","CCDD","AREA","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","D341_T","D344","D347_T","D350","D351_T","I339_1","I342","I345_1","I348","INGTOT","INGTOTP","ingtrabw","RESIDENT","Informal_P","FAC300_ANUAL"
2025,"08","31369",1,"0012",1,5,"202408313691001213","12",1,4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"08","31369",1,"0012",1,5,"202408313691001214","12",1,5,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"08","31369",1,"0108",1,5,"202408313691010811","12",1,1,1,1,2,,2,78,1,1,15,9,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,2,,1,1,2,1,2,2,10,5,4,,,,,,,,,,,,,1,,160.50256542612524
2025,"08","31369",1,"0108",1,5,"202508313691010812","12",1,2,3,2,,2,2,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"08","31372",1,"0045",1,5,"202508313721004511","12",1,1,1,1,2,,2,22,1,1,3,8,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,102.45568564490225
2025,"08","31372",1,"0045",1,5,"202508313721004512","12",1,2,2,1,1,,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"08","31372",1,"0045",1,5,"202508313721004513","12",1,3,3,1,2,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","31372",1,"0045",1,5,"202508313721004514","12",1,4,3,1,2,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","31372",1,"0046",1,5,"202508313721004611","12",1,1,1,1,2,,1,46,1,1,21,3,1979,1,,,,,,,,,,,,,,,,6111,113,1,,3,2,1,11,10,10,10,10,10,10,10,70,,70,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,583,,,,,3299,,,3882,3882,3882,1,1,107.421635382076
2025,"08","31372",1,"0046",1,5,"202508313721004612","12",1,2,2,1,2,,2,40,2,2,10,7,1985,1,,,,,,,,,,,,,,,,9211,113,4,,3,2,1,12,0,8,8,8,8,8,8,48,,48,1,,2,,2,,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,,,,,,0,0,0,1,1,160.9529564831965
2025,"08","31372",1,"0046",1,5,"202508313721004613","12",1,3,3,1,2,,1,16,3,3,22,2,2009,1,,,,,,,,,,,,,,,,9211,113,4,,3,2,1,12,0,8,8,8,8,8,8,48,,24,2,24,2,,2,,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,1,,,,,,,,,,0,0,0,1,1,169.41614591514426
2025,"08","31372",1,"0046",1,5,"202508313721004614","12",1,4,3,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","31372",1,"0046",1,5,"202508313721004615","12",1,5,3,1,2,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","31372",1,"0046",1,5,"202508313721004616","12",1,6,3,1,2,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","31372",1,"0047",1,5,"202508313721004711","12",1,1,1,1,2,,1,79,1,1,23,5,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,3,3,,2,1,2,1,2,2,10,9,4,,,,,,,,,,,,,1,,197.512764479465
2025,"08","31372",1,"0048",1,5,"202508313721004811","12",1,1,1,1,2,,1,57,1,1,28,1,1968,1,,,,,,,,,,,,,,,,3439,9000,3,5,3,2,1,20,12,9,9,9,0,9,12,60,,60,1,,2,,2,2,4,980,220,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,5,,2,2,2,2,2,2,10,7,1,553,,,,,980,,,,1533,1533,1533,1,1,107.421635382076
2025,"08","31372",1,"0048",1,5,"202508313721004812","12",1,2,2,1,2,,2,54,2,2,16,12,1970,1,,,,,,,,,,,,,,,,5213,4781,2,,3,2,1,1,3,0,0,3,0,3,0,9,10,19,1,,2,,2,2,,,,,,120,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,139,,,,,551,120,,810,690,810,1,1,166.23670101587874
2025,"08","31372",1,"0048",1,5,"202508313721004813","12",1,3,3,1,2,,2,19,3,3,7,10,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,1,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,102.45568564490225
2025,"08","31372",1,"0048",1,5,"202508313721004814","12",1,4,3,1,2,,2,27,4,4,3,11,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,160.9529564831965
2025,"08","31372",1,"0048",1,5,"202508313721004815","12",1,5,5,1,2,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","31491",1,"0051",1,6,"202408314911005111","12",2,1,1,1,2,,1,36,1,1,5,12,1988,1,,,,,,,,,,,,,,,,6114,150,2,,3,2,1,2,0,0,0,12,12,12,12,48,,48,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,10,1,1,,73,,,,,112,,,185,185,185,1,1,356.00934912599
2025,"08","31491",1,"0051",1,6,"202408314911005112","12",2,2,2,1,2,,2,34,2,2,6,8,1991,1,,,,,,,,,,,,,,,,9211,111,3,5,3,2,1,4,0,8,8,8,8,0,0,32,2,34,1,,2,,2,2,2,200,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,1,,2,2,2,2,2,2,10,7,1,,,,,,866,,,,866,866,866,1,1,128.358150306256
2025,"08","31491",1,"0051",1,6,"202408314911005113","12",2,3,3,1,1,,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"08","31491",1,"0051",1,6,"202408314911005114","12",2,4,3,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","31491",1,"0051",1,6,"202408314911005115","12",2,5,3,1,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","31491",1,"0052",1,6,"202408314911005211","12",2,1,1,1,2,,2,55,1,1,3,10,1969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,106.62831147908625
2025,"08","31491",1,"0052",1,6,"202408314911005212","12",2,2,3,1,2,,2,21,2,2,21,3,2004,1,,,,,,,,,,,,,,,,4120,8411,8,2,,,5,9888,0,8,8,8,0,0,0,24,,24,1,,2,,2,2,5,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,6,1,,,,,,,,,,0,0,0,1,1,118.1425523232825
2025,"08","31491",1,"0054",1,6,"202408314911005411","12",2,1,1,1,2,,2,47,1,1,29,4,1978,1,,,,,,,,,,,,,,,,5212,4711,2,,3,2,1,2,0,5,5,5,0,5,5,25,,25,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,500,,,,,10,,,510,510,510,1,1,88.9806472596005
2025,"08","31491",1,"0054",1,6,"202408314911005412","12",2,2,3,1,2,,2,26,2,2,1,5,1999,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,75.77045729917074
2025,"08","31491",1,"0054",1,6,"202408314911005413","12",2,3,3,1,2,,1,16,3,3,1,11,2008,1,,,,,,,,,,,,,,,,5223,4711,4,,3,2,1,2,0,0,0,3,0,3,0,6,,,1,,2,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1,178.92881773624475
2025,"08","31491",1,"0056",1,6,"202408314911005613","12",2,1,1,1,2,,1,52,1,1,21,12,1972,1,,,,,,,,,,,,,,,,9211,111,3,5,3,2,1,15,0,0,0,0,8,0,8,16,,16,1,,2,,2,2,2,120,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,520,,,,520,520,520,1,1,82.48802534495076
2025,"08","31491",1,"0056",1,6,"202408314911005611","12",2,2,7,1,2,,1,61,2,2,16,11,1963,1,,,,,,,,,,,,,,,,8111,729,3,5,1,,5,700,12,12,12,12,12,12,12,84,,84,1,,2,,2,2,4,1800,480,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,480,,,,134,1800,,,,2280,2280,2414,1,2,82.48802534495076
2025,"08","31491",1,"0056",1,6,"202408314911005612","12",2,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"08","31491",1,"0117",1,6,"202408314911011711","12",2,1,1,1,2,,1,35,1,1,30,5,1990,1,,,,,,,,,,,,,,,,9541,4789,2,,3,2,1,1,6,6,6,6,6,6,6,42,,42,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,300,,,300,300,300,1,1,169.81071614900324
2025,"08","31491",1,"0118",1,6,"202408314911011811","12",2,1,1,1,2,,1,74,1,1,25,8,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,168.05952542711626
2025,"08","31491",1,"0121",1,6,"202408314911012111","12",2,1,1,1,2,,1,55,1,1,9,4,1970,1,,,,,,,,,,,,,,,,9313,4100,3,5,1,,4,120,8,8,8,8,8,8,8,56,,56,1,,2,,2,2,4,1700,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,84,1700,,,,1700,1700,1784,1,2,82.48802534495076
2025,"08","31491",1,"0121",1,6,"202408314911012112","12",2,2,2,1,2,,2,47,2,2,11,5,1978,1,,,,,,,,,,,,,,,,6114,150,2,,3,2,1,1,3,8,8,8,3,3,3,36,,36,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,3,2,2,2,2,2,2,10,1,1,,306,,,,,466,,,772,772,772,1,1,106.62831147908625
2025,"08","31491",1,"0121",1,6,"202408314911012113","12",2,3,3,1,2,,1,26,3,3,15,4,1999,1,,,,,,,,,,,,,,,,9311,729,3,5,1,,5,700,10,10,10,10,10,10,10,70,,70,1,,2,,2,2,4,1600,500,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,500,,,,,1600,,,,2100,2100,2100,1,1,169.81071614900324
2025,"08","31491",1,"0121",1,6,"202408314911012114","12",2,4,3,1,2,,2,24,4,4,15,1,2001,1,,,,,,,,,,,,,,,,2411,8411,3,2,,,5,9888,0,8,8,8,8,8,0,40,,40,1,,2,,2,1,4,1600,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,6,1,,,,,,1600,,,,1600,1600,1600,1,1,118.1425523232825
2025,"08","31491",1,"0184",1,6,"202408314911018411","12",2,1,1,1,2,,2,38,1,1,10,9,1986,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,3,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,178.46058340749425
2025,"08","31491",1,"0184",1,6,"202408314911018412","12",2,2,2,1,1,,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"08","31491",1,"0184",1,6,"202411314911018413","12",2,3,3,1,1,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"08","31491",1,"0184",1,6,"202411314911018414","12",2,4,3,1,1,,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2025,"08","31491",1,"0184",1,6,"202411314911018415","12",2,5,3,1,2,,1,16,5,5,27,1,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,178.92881773624475
2025,"08","31491",1,"0184",1,6,"202411314911018416","12",2,6,3,1,2,,2,14,6,6,29,1,2011,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,133.12533782779474
2025,"08","31491",1,"0184",1,6,"202411314911018417","12",2,7,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","31491",1,"0184",1,6,"202411314911018418","12",2,8,3,1,2,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","31491",1,"0184",1,6,"202411314911018419","12",2,9,3,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","3156802",1,"0069",1,5,"20240531568021006911","12",1,1,1,1,2,,1,57,1,1,24,4,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,1,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,10,1,3,,,,,,,,,,,,,1,,247.66287684954875
2025,"08","3156802",1,"0069",1,5,"20240531568021006912","12",1,2,2,1,2,,2,44,2,2,12,11,1980,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,13,5,2,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,,201.0117718833415
2025,"08","3156802",1,"0069",1,5,"20240531568021006913","12",1,3,3,1,2,,2,21,3,3,2,8,2004,1,,,,,,,,,,,,,,,,5213,4781,2,,3,2,1,1,8,8,8,8,8,8,0,48,,48,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,369,,,369,369,369,1,1,197.7367419603605
2025,"08","3156802",1,"0069",1,5,"20240531568021006914","12",1,4,3,1,2,,2,14,4,4,3,1,2011,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,,197.7367419603605
2025,"08","3156802",1,"0069",1,5,"20240531568021006915","12",1,5,3,1,2,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","3156802",1,"0071",1,5,"20240531568021007111","12",1,1,1,1,2,,1,33,1,1,4,12,1991,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,9512,4781,2,,3,2,1,2,0,0,0,10,10,10,10,40,,40,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,9,3,,2,2,2,2,2,2,10,1,1,,,,,,,663,,,663,663,663,1,1,308.0673330232675
2025,"08","3156802",1,"0071",1,5,"20240531568021007112","12",1,2,2,1,2,,2,36,2,2,24,10,1988,1,,,,,,,,,,,,,,,,9412,5610,3,5,2,2,1,4,10,0,0,0,0,0,0,10,,10,1,,2,,2,2,2,70,10,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,43,,,,,303,,,,346,346,346,1,1,201.0117718833415
2025,"08","3156802",1,"0071",1,5,"20240531568021007113","12",1,3,3,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","3156802",1,"0072",1,5,"20240531568021007211","12",1,1,1,1,2,,1,31,1,1,31,8,1993,1,,,,,,,,,,,,,,,,7126,4330,1,,3,2,1,3,7,0,0,7,7,7,0,28,,28,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,700,,,700,700,700,1,1,380.252991097855
2025,"08","3156802",1,"0072",1,5,"20240531568021007212","12",1,2,2,1,2,,2,32,2,2,24,7,1993,1,,,,,,,,,,,,,,,,9412,5610,3,5,2,2,1,5,9,0,0,0,0,0,0,9,5,14,1,,2,,2,2,2,70,10,,,200,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,43,,,,,303,,200,,546,346,546,1,1,201.0117718833415
2025,"08","3156802",1,"0072",1,5,"20240531568021007213","12",1,3,3,1,2,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2025,"08","3156802",1,"0074",1,5,"20240531568021007411","12",1,1,1,1,2,,2,55,1,1,27,4,1970,1,,,,,,,,,,,,,,,,3314,5610,1,,2,2,1,4,10,0,0,0,0,0,0,10,18,28,1,,2,,2,2,,,,,,,,450,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,1,1,1,,303,,,,,1312,,450,2065,1615,2065,1,2,100.9496793091205
2025,"08","3156802",1,"0074",1,5,"20240531568021007413","12",1,2,3,1,2,,1,27,2,2,25,1,1998,1,,,,,,,,,,,,,,,,2611,6910,3,5,2,2,1,3,0,3,0,4,2,0,3,12,12,24,1,,1,1,1,2,2,200,,,,240,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,6,,2,2,2,2,2,2,10,1,1,,,,,,866,,240,,1106,866,1106,1,1,308.0673330232675
2025,"08","3156802",1,"0074",1,5,"20240531568021007412","12",1,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"08","3156802",1,"0074",1,5,"20250531568021007414","12",1,4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"08","3156802",1,"0074",1,5,"20250531568021007415","12",1,5,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2025,"08","31650",1,"0015",1,8,"202405316501001511","12",2,1,1,1,2,,1,41,1,1,13,10,1983,1,,,,,,,,,,,,,,,,6111,113,2,,3,2,1,2,0,7,7,7,7,7,4,39,,39,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,1,1,,33,,,,,46,,,79,79,79,1,1,153.29417233188926
2025,"08","31650",1,"0015",1,8,"202405316501001512","12",2,2,2,1,2,,2,27,2,2,25,2,1998,1,,,,,,,,,,,,,,,,6121,144,2,,3,2,1,3,8,8,8,8,8,8,8,56,,56,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,44,,,,,126,,,170,170,170,1,1,115.8734669959475
2025,"08","31650",1,"0015",1,8,"202405316501001513","12",2,3,3,1,2,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
